Date,Length,Weight,Name,Place,Method,Cut,Foto,Killed,Sex,Net
2002-04-15,87,8.6,NA,Nedre,NA,FALSE,NA,TRUE,NA,FALSE
2002-04-27,102,NA,Andreas Michaelsen,Nedre,Flue,FALSE,NA,FALSE,Hun,FALSE
2002-05-12,97,9,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-06-23,87,6.5,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-06-26,64,2.4,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-06-27,86,6.7,NA,Nedre,Spin,FALSE,NA,TRUE,NA,TRUE
2002-07-07,60,1.5,NA,Nedre,Flue,FALSE,NA,FALSE,NA,FALSE
2002-07-08,87,6,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-07-09,76,5.6,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-07-10,89,6.7,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-07-11,86,6.5,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-07-17,83,5.8,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-07-20,62,1.7,NA,Nedre,NA,FALSE,NA,FALSE,NA,FALSE
2002-07-21,63,2.4,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-07-21,80,4.8,NA,Nedre,Flue,FALSE,NA,TRUE,NA,TRUE
2002-07-21,83,5.5,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-07-24,61,1.5,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-07-25,68,3.4,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-07-25,85,5.7,NA,Nedre,Spin,FALSE,NA,FALSE,NA,TRUE
2002-07-27,62,1.7,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-07-27,65,2.7,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-07-27,92,8.3,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-07-28,89,7,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-07-31,68,4,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-07-31,82,5.9,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-06,63,2.3,NA,Nedre,Spin,FALSE,NA,TRUE,NA,TRUE
2002-08-07,60,2.4,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-07,70,NA,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-08,65,2.4,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-08,69,3,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-09,72,3.5,NA,Nedre,Flue,FALSE,NA,FALSE,NA,FALSE
2002-08-09,82,6.2,NA,Nedre,Flue,NA,NA,TRUE,NA,FALSE
2002-08-10,70,3.3,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-10,72,3.5,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-11,65,2.5,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
2002-08-11,65,3.1,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
2002-08-12,65,2.4,NA,Nedre,NA,FALSE,NA,TRUE,NA,FALSE
2002-08-12,68,3,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-12,71,3.2,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-12,80,5,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-13,68,2.8,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-13,69,2.2,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-14,68,3,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-15,63,2.4,NA,Nedre,Orm,FALSE,NA,FALSE,NA,FALSE
2002-08-16,62,2.1,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-17,62,2.5,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-17,70,3,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-18,62,1.5,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-18,65,2.5,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-18,89,6.9,NA,Nedre,NA,FALSE,NA,TRUE,NA,FALSE
2002-08-20,70,3.5,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-23,62,2,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-25,63,1.6,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-08-26,68,2.6,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-27,52,1.8,NA,Nedre,Flue,FALSE,NA,FALSE,NA,FALSE
2002-08-27,65,3.5,NA,Nedre,Orm,FALSE,NA,FALSE,NA,FALSE
2002-08-28,69,2.7,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-30,62,2.2,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-30,66,2.4,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-08-31,60,1.6,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-31,61,1.9,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-08-31,66,2.5,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-09-01,60,1.6,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-09-01,60,2,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-09-01,64,2.5,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
2002-09-01,68,2.68,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-09-01,73,3.63,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
2002-09-02,63,2.5,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-09-03,69,3,NA,Nedre,Flue,FALSE,NA,TRUE,NA,TRUE
2002-09-03,79,5.9,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-09-04,58,1.5,NA,Nedre,Orm,FALSE,NA,FALSE,NA,FALSE
2002-09-04,63,2,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-09-05,63,2.4,NA,Nedre,NA,FALSE,NA,FALSE,NA,FALSE
2002-09-06,64,2.4,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
2002-09-07,62,1.9,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-09-07,65,2.5,NA,Nedre,Flue,FALSE,NA,FALSE,NA,FALSE
2002-09-09,63,2,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-09-10,67,2.2,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-09-10,68,3.4,NA,Nedre,Spin,FALSE,NA,TRUE,NA,FALSE
2002-09-11,58,1.3,NA,Nedre,Spin,FALSE,NA,FALSE,NA,FALSE
2002-09-13,61,2.4,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
2002-09-13,65,2.2,NA,Nedre,Flue,FALSE,NA,TRUE,NA,FALSE
2002-09-13,72,4,NA,Nedre,Flue,FALSE,NA,FALSE,NA,FALSE
2002-09-14,65,2.3,NA,Nedre,Orm,FALSE,NA,TRUE,NA,FALSE
